Catalogue_Num,Specimen_Number,Pit,Level_min,Level_max,Drawer,Higher_Classification,Family,Genus,Element,NISP,Details,Notes,Quadrant
41229,25493,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25494,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25495,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25496,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25497,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25498,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25499,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25500,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25501,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25502,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25503,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25504,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25505,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25506,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25507,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,2,anterior to mid trunk,NA,NA
41229,25508,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25509,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25510,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,anterior to mid trunk,NA,NA
41229,25511,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25512,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25513,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25514,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25515,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25516,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25517,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25518,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25519,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25520,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25521,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25522,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25523,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25524,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25525,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25526,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25527,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25528,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,mid to posterior trunk,NA,NA
41229,25529,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,6,caudosacral,NA,NA
41229,25530,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,25531,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,25532,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,25533,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,25534,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,25535,1E,160,165,2D6,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,25632,1D/E,210,215,2E5,salamander,Ambystomatidae,NA,vertebra,17,trunk,NA,NA
41229,25633,1D/E,210,215,2E5,salamander,NA,NA,vertebra,22,caudal vert,NA,NA
41229,25634,1D/E,210,215,2E5,salamander,NA,NA,vertebra,9,frags,NA,NA
41229,25635,1D/E,210,215,2E5,salamander,NA,NA,vertebra,1,trunk,NA,NA
41229,25636,1D/E,210,215,2E5,salamander,NA,NA,fibula,2,NA,NA,NA
41229,25637,1D/E,210,215,2E5,salamander,NA,NA,metacarples?,16,NA,NA,NA
41229,25638,1D/E,210,215,2E5,salamander,NA,NA,ribs,13,NA,NA,NA
41229,25639,1D/E,210,215,2E5,salamander,NA,NA,dentary,3,3L,NA,NA
41229,25640,1D/E,210,215,2E5,salamander,NA,NA,dentary,1,1R,NA,NA
41229,25641,1D/E,210,215,2E5,salamander,NA,NA,articular,1,1L,NA,NA
41229,25642,1D/E,210,215,2E5,salamander,NA,NA,articular,1,1L,NA,NA
41229,25643,1D/E,210,215,2E5,salamander,NA,NA,maxilla,2,2L,NA,NA
41229,25644,1D/E,210,215,2E5,salamander,NA,NA,maxilla,2,2R,NA,NA
41229,25645,1D/E,210,215,2E5,salamander,NA,NA,premaxilla,1,1L,NA,NA
41229,25646,1D/E,210,215,2E5,salamander,NA,NA,atlas,1,broken,NA,NA
41229,25647,1D/E,210,215,2E5,salamander,NA,NA,scapula,3,3L,NA,NA
41229,25648,1D/E,210,215,2E5,salamander,NA,NA,tibia,5,NA,NA,NA
41229,25649,1D/E,210,215,2E5,salamander,NA,NA,femur,5,"1L,4R",NA,NA
41229,25650,1D/E,210,215,2E5,salamander,NA,NA,radius,2,NA,NA,NA
41229,25651,1D/E,210,215,2E5,salamander,NA,NA,vertebra,1,trunk,NA,NA
41229,25652,1D/E,210,215,2E5,salamander,NA,NA,premaxilla,1,1R,NA,NA
41229,25653,1D/E,210,215,2E5,salamander,NA,NA,ulna,2,NA,NA,NA
41229,25654,1D/E,210,215,2E5,salamander,NA,NA,ilium,4,4R,NA,NA
41229,25655,1D/E,210,215,2E5,salamander,NA,NA,humerus,3,3L,NA,NA
41229,25656,1D/E,210,215,2E5,salamander,NA,NA,humerus,2,2R,NA,NA
41229,25734,1D/E,210,215,2E5,salamander,Ambystomatidae,NA,vertebra,69,trunk,NA,NA
41229,25735,1D/E,210,215,2E5,salamander,Ambystomatidae,NA,vertebra,22,caudal vert,NA,NA
41229,25736,1D/E,210,215,2E5,salamander,Ambystomatidae,NA,atlas,3,NA,NA,NA
41229,25737,1D/E,210,215,2E5,salamander,Ambystomatidae,NA,scapula,1,1L,NA,NA
41229,25738,1D/E,210,215,2E5,salamander,NA,NA,vertebra,30,trunk,NA,NA
41229,25739,1D/E,210,215,2E5,salamander,NA,NA,vertebra,1,sacral vert,NA,NA
41229,25750,1D/E,215,220,2E6,salamander,cf. Ambystomatidae,NA,vertebra,5,trunk,NA,NA
41229,25755,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,vertebra,19,trunk,NA,NA
41229,25756,1D/E,215,220,2E6,salamander,Ambystomatidae,NA,vertebra,3,caudal vert,NA,NA
41229,25757,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,25758,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,atlas,2,NA,NA,NA
41229,25767,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,vertebra,17,trunk,NA,NA
41229,25768,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,vertebra,15,trunk,NA,NA
41229,25769,1D/E,215,220,2E6,salamander,cf. Ambystomatidae,NA,vertebra,4,NA,NA,NA
41229,25770,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,vertebra,5,caudal vert,NA,NA
41229,25771,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,25772,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,atlas,2,NA,NA,NA
41229,25803,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,ilium,1,1L,NA,NA
41229,25804,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,ulna,1,NA,NA,NA
41229,25805,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,radius,3,NA,NA,NA
41229,25806,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,vertebra,1,trunk,NA,NA
41229,25807,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,ilium,2,2R,NA,NA
41229,25812,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,femur,1,1R,NA,NA
41229,25856,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,humerus,3,3L,NA,NA
41229,25857,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,humerus,3,3R,NA,NA
41229,25858,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,scapula,3,3L,NA,NA
41229,25859,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,femur,6,6R,NA,NA
41229,25860,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,ichium_pubis,1,1L,NA,NA
41229,25861,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,ilium,1,1L,NA,NA
41229,25862,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,dentary,1,1R,NA,NA
41229,25863,1D/E,215,220,2E6,salamander,Ambystomatidae,Ambystoma,articular,4,"3L,1R",NA,NA
41229,25893,1C,215,220,2E6,salamander,Ambystomatidae,NA,humerus,2,2L,NA,NA
41229,25894,1C,215,220,2E6,salamander,NA,NA,tibia,1,NA,NA,NA
41229,25895,1C,215,220,2E6,salamander,Ambystomatidae,NA,scapula,2,"1L,1R",NA,NA
41229,25896,1C,215,220,2E6,salamander,Ambystomatidae,NA,braincase,1,1L,NA,NA
41229,25897,1C,215,220,2E6,salamander,Ambystomatidae,NA,ilium,2,2R,NA,NA
41229,25952,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,radius,1,NA,NA,NA
41229,25953,1D/E,220,225,2E7,salamander,Ambystomatidae,Ambystoma,vertebra,40,trunk,NA,NA
41229,25954,1D/E,220,225,2E7,salamander,Ambystomatidae,Ambystoma,vertebra,60,trunk,NA,NA
41229,25955,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,vertebra,1,"trunk,burned",NA,NA
41229,25956,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,vertebra,23,caudal vert,NA,NA
41229,25957,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,vertebra,2,caudosacral,NA,NA
41229,25958,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,atlas,3,NA,NA,NA
41229,25959,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,tibia,1,NA,NA,NA
41229,25960,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,fibula,2,NA,NA,NA
41229,25961,1D/E,220,225,2E7,salamander,cf. Ambystomatidae,NA,vertebra,8,NA,NA,NA
41229,25962,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,vertebra,1,sacral vert,NA,NA
41229,25963,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,dentary,1,1L,NA,NA
41229,25964,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,scapula,6,6R,NA,NA
41229,25965,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,scapula,3,3L,NA,NA
41229,25966,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,femur,4,4L,NA,NA
41229,25967,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,femur,2,2R,NA,NA
41229,25968,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,humerus,4,4R,NA,NA
41229,25969,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,humerus,3,3L,NA,NA
41229,25970,1D/E,220,225,2E7,salamander,Ambystomatidae,NA,ilium,4,4L,NA,NA
41229,26031,1C,220,225,2E7,salamander,Ambystomatidae,NA,femur,3,3L,NA,NA
41229,26032,1C,220,225,2E7,salamander,Ambystomatidae,NA,ulna,1,NA,NA,NA
41229,26033,1C,220,225,2E7,salamander,Ambystomatidae,NA,scapula,1,1R,NA,NA
41229,26034,1C,220,225,2E7,salamander,Ambystomatidae,Ambystoma,vertebra,2,trunk,NA,NA
41229,26035,1C,220,225,2E7,salamander,Ambystomatidae,NA,fibula,2,NA,NA,NA
41229,26036,1C,220,225,2E7,salamander,Ambystomatidae,NA,ribs,2,NA,NA,NA
41229,26037,1C,220,225,2E7,salamander,Ambystomatidae,NA,femur,1,1L,NA,NA
41229,26038,1C,220,225,2E7,salamander,Ambystomatidae,NA,vertebra,1,caudal vert,NA,NA
41229,26056,E1/2 comp. pit 1,220,230,2E7,salamander,NA,NA,vertebra,2,trunk,NA,NA
41229,26057,E1/2 comp. pit 1,220,230,2E7,salamander,NA,NA,parasphenoid,1,NA,NA,NA
41229,26074,"E1/2 comp. pit 1, under rock B",220,235,2E7,salamander,Ambystomatidae,NA,vertebra,3,caudal vert,NA,NA
41229,26082,1C,220,225,2E7,salamander,Ambystomatidae,Ambystoma,vertebra,1,caudosacral,NA,NA
41229,26083,1C,220,225,2E7,salamander,cf. Ambystomatidae,NA,vertebra,1,NA,NA,NA
41229,26084,1C,220,225,2E7,salamander,Ambystomatidae,Ambystoma,vertebra,1,sacral vert,NA,NA
41229,26114,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,vertebra,1,trunk,NA,NA
41229,26115,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,braincase,1,1R,NA,NA
41229,26116,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,vertebra,60,NA,NA,NA
41229,26117,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,vertebra,20,NA,NA,NA
41229,26118,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,vertebra,19,NA,NA,NA
41229,26119,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,vertebra,7,caudosacral,NA,NA
41229,26120,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,vertebra,4,sacral vert,NA,NA
41229,26121,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,vertebra,28,caudal vert,NA,NA
41229,26122,1D/E,225,230,2E8,salamander,cf. Ambystomatidae,NA,vertebra,11,NA,NA,NA
41229,26123,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,atlas,1,NA,NA,NA
41229,26124,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,premaxilla,1,1R,NA,NA
41229,26125,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,fibula,1,NA,NA,NA
41229,26126,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,tibia,7,NA,NA,NA
41229,26127,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,radius,3,NA,NA,NA
41229,26128,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,scapula,4,4R,NA,NA
41229,26129,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,scapula,7,7L,NA,NA
41229,26130,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,ilium,1,1R,NA,NA
41229,26131,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,femur,4,4L,NA,NA
41229,26132,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,femur,2,2R,NA,NA
41229,26133,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,humerus,4,4L,NA,NA
41229,26134,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,humerus,5,5R,NA,NA
41229,26135,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,maxilla,1,1R,NA,NA
41229,26136,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,atlas,1,NA,NA,NA
41229,26137,1D/E,225,230,2E8,salamander,Ambystomatidae,NA,ilium,3,"2L,1R",NA,NA
41229,26163,E1/2 comp. pit 1,225,244,2E8,salamander,Ambystomatidae,NA,atlas,1,NA,NA,NA
41229,26164,E1/2 comp. pit 1,225,244,2E8,salamander,Ambystomatidae,NA,vertebra,1,trunk,NA,NA
41229,26165,E1/2 comp. pit 1,225,244,2E8,salamander,Ambystomatidae,NA,vertebra,1,caudal vert,NA,NA
41229,26173,E1/2 comp. pit 1,225,240,2E8,salamander,Ambystomatidae,NA,vertebra,1,trunk,NA,NA
41229,26174,E1/2 comp. pit 1,225,240,2E8,salamander,Ambystomatidae,NA,articular,1,1L,NA,NA
41229,26191,1C,225,230,2E8,salamander,cf. Ambystomatidae,NA,vertebra,1,trunk,NA,NA
41229,26192,1C,225,230,2E8,salamander,Ambystomatidae,NA,humerus,2,"1R,1?",NA,NA
41229,26193,1C,225,230,2E8,salamander,Ambystomatidae,NA,ilium,1,1R,NA,NA
41229,26223,1D/E,230,235,2E9,salamander,cf. Ambystomatidae,NA,vertebra,1,caudal vert,NA,NA
41229,26224,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,dentary,1,1R,NA,NA
41229,26225,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,ilium,2,2R,NA,NA
41229,26226,1D/E,230,235,2E9,salamander,cf. Ambystomatidae,NA,vertebra,2,trunk,NA,NA
41229,26227,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,scapula,15,15L,NA,NA
41229,26228,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,scapula,4,4R,NA,NA
41229,26229,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,humerus,9,9L,NA,NA
41229,26230,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,humerus,6,6R,NA,NA
41229,26231,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,femur,6,6L,NA,NA
41229,26232,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,femur,3,3R,NA,NA
41229,26233,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,femur,3,frags,NA,NA
41229,26234,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,vertebra,2,caudal vert,NA,NA
41229,26235,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,vertebra,2,trunk,NA,NA
41229,26236,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,radius,2,NA,NA,NA
41229,26237,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,ulna,1,NA,NA,NA
41229,26238,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,tibia,3,NA,NA,NA
41229,26239,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,fibula,2,NA,NA,NA
41229,26240,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,ilium,3,3R,NA,NA
41229,26241,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,dentary,3,"2L,1R",NA,NA
41229,26271,1C,230,235,2E9,salamander,Ambystomatidae,NA,ribs,1,NA,NA,NA
41229,26272,1C,230,235,2E9,salamander,Ambystomatidae,NA,scapula,1,1R,NA,NA
41229,26275,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,vertebra,64,trunk,NA,NA
41229,26276,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,vertebra,6,caudal vert,NA,NA
41229,26277,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,vertebra,6,caudosacral,NA,NA
41229,26278,1D/E,230,235,2E9,salamander,Ambystomatidae,NA,vertebra,4,sacral vert,NA,NA
41229,26279,1D/E,230,235,2E9,salamander,cf. Ambystomatidae,NA,vertebra,8,NA,NA,NA
41229,26281,1C,230,235,2E9,salamander,Ambystomatidae,NA,vertebra,1,sacral vert,NA,NA
41229,26282,1C,230,235,2E9,salamander,Ambystomatidae,NA,vertebra,2,caudosacral,NA,NA
41229,26305,1C,230,235,2E10,salamander,Ambystomatidae,NA,humerus,2,2L,NA,NA
41229,26306,1C,230,235,2E10,salamander,Ambystomatidae,NA,humerus,2,2R,NA,NA
41229,26307,1C,230,235,2E10,salamander,Ambystomatidae,NA,fibula,1,NA,NA,NA
41229,26308,1C,230,235,2E10,salamander,Ambystomatidae,NA,ilium,1,1L,NA,NA
41229,26309,1C,230,235,2E10,salamander,Ambystomatidae,NA,humerus,2,2L,NA,NA
41229,26310,1C,230,235,2E10,salamander,Ambystomatidae,NA,scapula,1,1L,NA,NA
41229,26311,1C,230,235,2E10,salamander,Ambystomatidae,NA,scapula,1,1L,NA,NA
41229,26345,1C,235,240,2E10,salamander,Ambystomatidae,NA,scapula,1,1R,NA,NA
41229,26346,1C,235,240,2E10,salamander,Ambystomatidae,NA,femur,1,1R,NA,NA
41229,26347,1C,235,240,2E10,salamander,Ambystomatidae,NA,humerus,1,1R,NA,NA
41229,26348,1C,235,240,2E10,salamander,Ambystomatidae,NA,vertebra,7,trunk,NA,NA
41229,26349,1C,235,240,2E10,salamander,Ambystomatidae,NA,vertebra,1,caudosacral,NA,NA
41229,26350,1C,235,240,2E10,salamander,Ambystomatidae,NA,vertebra,5,caudal vert,NA,NA
41229,26379,1D,235,240,2E10,salamander,Ambystomatidae,NA,vertebra,12,trunk,NA,NA
41229,26380,1D,235,240,2E10,salamander,Ambystomatidae,NA,vertebra,1,caudosacral,NA,NA
41229,26381,1D,235,240,2E10,salamander,Ambystomatidae,NA,vertebra,3,caudal vert,NA,NA
41229,26382,1D,235,240,2E10,salamander,Ambystomatidae,NA,vertebra,1,sacral vert,NA,NA
41229,26383,1D,235,240,2E10,salamander,Ambystomatidae,NA,dentary,1,1R,NA,NA
41229,26384,1D,235,240,2E10,salamander,cf. Ambystomatidae,NA,vertebra,3,NA,NA,NA
41229,26385,1D,235,240,2E10,salamander,Ambystomatidae,NA,tibia,1,NA,NA,NA
41229,26386,1D,235,240,2E10,salamander,Ambystomatidae,NA,scapula,1,1L,NA,NA
41229,26387,1D,235,240,2E10,salamander,Ambystomatidae,NA,radius,1,NA,NA,NA
41229,26388,1D,235,240,2E10,salamander,Ambystomatidae,NA,ulna,1,NA,NA,NA
41229,26389,1D,235,240,2E10,salamander,Ambystomatidae,NA,humerus,1,1R,NA,NA
41229,26390,1D,235,240,2E10,salamander,Ambystomatidae,NA,femur,2,"1L,1?",NA,NA
41229,26391,1D,235,240,2E10,salamander,Ambystomatidae,NA,scapula,1,1R,NA,NA
41229,26392,1D,235,240,2E10,salamander,Ambystomatidae,NA,premaxilla,1,1L,NA,NA
41229,26417,1D,240,245,2E11,salamander,Ambystomatidae,NA,vertebra,16,trunk,NA,NA
41229,26418,1D,240,245,2E11,salamander,Ambystomatidae,NA,vertebra,2,caudosacral,NA,NA
41229,26419,1D,240,245,2E11,salamander,Ambystomatidae,NA,vertebra,3,caudal vert,NA,NA
41229,26420,1D,240,245,2E11,salamander,Ambystomatidae,NA,scapula,2,2L,NA,NA
41229,26421,1D,240,245,2E11,salamander,Ambystomatidae,NA,scapula,1,1R,NA,NA
41229,26422,1D,240,245,2E11,salamander,Ambystomatidae,NA,scapula,1,1L,NA,NA
41229,26423,1D,240,245,2E11,salamander,Ambystomatidae,NA,humerus,3,"2L,1R",NA,NA
41229,26424,1D,240,245,2E11,salamander,Ambystomatidae,NA,ilium,2,2L,NA,NA
41229,26425,1D,240,245,2E11,salamander,Ambystomatidae,NA,radius,1,NA,NA,NA
41229,26426,1D,240,245,2E11,salamander,Ambystomatidae,NA,ulna,1,NA,NA,NA
41229,26427,1D,240,245,2E11,salamander,Ambystomatidae,NA,femur,1,1L,NA,NA
41229,26428,1D,240,245,2E11,salamander,Ambystomatidae,NA,dentary,1,1L,NA,NA
41229,26429,1D,240,245,2E11,salamander,Ambystomatidae,NA,dentary,2,2R,NA,NA
41229,26430,1D,240,245,2E11,salamander,Ambystomatidae,NA,phalanges,1,NA,NA,NA
41229,26431,1D,240,245,2E11,salamander,Ambystomatidae,NA,premaxilla,1,1R,NA,NA
41229,26432,1D,240,245,2E11,salamander,Ambystomatidae,NA,femur,2,2L,NA,NA
41229,26433,1D,240,245,2E11,salamander,cf. Ambystomatidae,NA,vertebra,3,NA,NA,NA
41229,26434,1D,240,245,2E11,salamander,Ambystomatidae,NA,atlas,1,NA,NA,NA
41229,26435,1D,240,245,2E11,salamander,Ambystomatidae,NA,atlas,2,NA,NA,NA
41229,26436,1D,240,245,2E11,salamander,Ambystomatidae,NA,articular,1,1R,NA,NA
41229,26437,1D,240,245,2E11,salamander,Ambystomatidae,NA,parasphenoid,1,NA,NA,NA
41229,26438,1D,240,245,2E11,salamander,Ambystomatidae,NA,parasphenoid,2,NA,NA,NA
41229,26439,1D,240,245,2E11,salamander,Ambystomatidae,NA,femur,1,1R,NA,NA
41229,26440,1D,240,245,2E11,salamander,Ambystomatidae,NA,ribs,1,NA,NA,NA
41229,26441,1D,240,245,2E11,salamander,Ambystomatidae,NA,articular,1,1L,NA,NA
41229,26442,1D,240,245,2E11,salamander,Ambystomatidae,NA,vomer,2,"1L,1R",NA,NA
41229,26462,1C,240,245,2E11,salamander,Ambystomatidae,NA,scapula,1,L,NA,NA
41229,26463,1C,240,245,2E11,salamander,Ambystomatidae,NA,scapula,1,L,NA,NA
41229,26464,1C,240,245,2E11,salamander,Ambystomatidae,NA,phalanges,2,NA,NA,NA
41229,26465,1C,240,245,2E11,salamander,Ambystomatidae,NA,humerus,1,1R,NA,NA
41229,26466,1C,240,245,2E11,salamander,Ambystomatidae,NA,premaxilla,1,1R,NA,NA
41229,26481,1D,240,260,2E11,salamander,Ambystomatidae,NA,vertebra,4,trunk,NA,NA
41229,26482,1D,240,260,2E11,salamander,Ambystomatidae,NA,vertebra,1,sacral vert,NA,NA
41229,26483,1D,240,260,2E11,salamander,Ambystomatidae,NA,humerus,1,1L,NA,NA
41229,26484,1D,240,260,2E11,salamander,cf. Ambystomatidae,NA,vertebra,1,NA,NA,NA
41229,26486,1C,240,245,2E11,salamander,cf. Ambystomatidae,NA,vertebra,2,NA,NA,NA
41229,26498,1C,245,250,2E12,salamander,Ambystomatidae,NA,femur,1,1L,NA,NA
41229,26499,1C,245,250,2E12,salamander,Ambystomatidae,NA,femur,2,2R,NA,NA
41229,26500,1C,245,250,2E12,salamander,Ambystomatidae,NA,humerus,2,2L,NA,NA
41229,26501,1C,245,250,2E12,salamander,Ambystomatidae,NA,tibia,2,NA,NA,NA
41229,26502,1C,245,250,2E12,salamander,Ambystomatidae,NA,fibula,1,NA,NA,NA
41229,26503,1C,245,250,2E12,salamander,Ambystomatidae,NA,ilium,1,1R,NA,NA
41229,26504,1C,245,250,2E12,salamander,Ambystomatidae,NA,vertebra,1,"trunk,burned",NA,NA
41229,26505,1C,245,250,2E12,salamander,Ambystomatidae,NA,parietal,2,"1L,1R",NA,NA
